IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 42.10, L= 427.10, L_straight= 418.67, slack=  8.43, T_bat= 14.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 42.20, L= 427.15, L_straight= 418.72, slack=  8.43, T_bat= 14.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.42, exp=PILOT_DESC_ACC
IC_L_7: t= 42.30, L= 427.19, L_straight= 418.77, slack=  8.42, T_bat= 14.25, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.39, exp=PILOT_DESC_ACC
IC_L_7: t= 42.40, L= 427.23, L_straight= 418.83, slack=  8.40, T_bat= 14.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.36, exp=PILOT_DESC_ACC
IC_L_7: t= 42.50, L= 427.27, L_straight= 418.88, slack=  8.39, T_bat= 13.99, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 42.60, L= 427.30, L_straight= 418.93, slack=  8.37, T_bat= 13.98, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.70, L= 427.33, L_straight= 418.98, slack=  8.35, T_bat= 14.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.35, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.80, L= 427.37, L_straight= 419.04, slack=  8.33, T_bat= 14.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.90, L= 427.41, L_straight= 419.09, slack=  8.32, T_bat= 13.95, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.66, ret=  0.40, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.00, L= 427.45, L_straight= 419.14, slack=  8.31, T_bat= 14.12, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.10, L= 427.49, L_straight= 419.19, slack=  8.30, T_bat= 14.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.75, ret=  0.47, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.20, L= 427.54, L_straight= 419.25, slack=  8.29, T_bat= 14.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.30, L= 427.59, L_straight= 419.30, slack=  8.29, T_bat= 14.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.53, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.40, L= 427.64, L_straight= 419.35, slack=  8.29, T_bat= 14.06, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.50, L= 427.70, L_straight= 419.40, slack=  8.29, T_bat= 13.89, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.58, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.60, L= 427.76, L_straight= 419.46, slack=  8.30, T_bat= 13.79, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.70, L= 427.82, L_straight= 419.51, slack=  8.31, T_bat= 14.17, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.80, L= 427.88, L_straight= 419.56, slack=  8.32, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.90, L= 427.94, L_straight= 419.61, slack=  8.33, T_bat= 14.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.00, L= 428.01, L_straight= 419.66, slack=  8.35, T_bat= 14.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.10, L= 428.08, L_straight= 419.72, slack=  8.36, T_bat= 14.15, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.20, L= 428.15, L_straight= 419.77, slack=  8.38, T_bat= 14.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 44.30, L= 428.22, L_straight= 419.82, slack=  8.40, T_bat= 13.87, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.70, exp=PILOT_DESC_ACC
IC_L_7: t= 44.40, L= 428.29, L_straight= 419.87, slack=  8.42, T_bat= 14.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.46, ret=  0.68, exp=PILOT_DESC_ACC
IC_L_7: t= 44.50, L= 428.36, L_straight= 419.93, slack=  8.43, T_bat= 13.83, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.65, exp=PILOT_DESC_ACC
IC_L_7: t= 44.60, L= 428.42, L_straight= 419.98, slack=  8.44, T_bat= 14.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.28, ret=  0.61, exp=PILOT_DESC_ACC
IC_L_7: t= 44.70, L= 428.48, L_straight= 420.03, slack=  8.45, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.57, exp=PILOT_DESC_ACC
IC_L_7: t= 44.80, L= 428.54, L_straight= 420.08, slack=  8.46, T_bat= 14.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.53, exp=PILOT_DESC_ACC
IC_L_7: t= 44.90, L= 428.60, L_straight= 420.14, slack=  8.46, T_bat= 14.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 45.00, L= 428.64, L_straight= 420.19, slack=  8.46, T_bat= 13.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 45.10, L= 428.69, L_straight= 420.24, slack=  8.45, T_bat= 14.11, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 45.20, L= 428.73, L_straight= 420.29, slack=  8.44, T_bat= 14.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 45.30, L= 428.77, L_straight= 420.35, slack=  8.43, T_bat= 14.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 45.40, L= 428.81, L_straight= 420.40, slack=  8.41, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 45.50, L= 428.84, L_straight= 420.45, slack=  8.39, T_bat= 14.39, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.60, L= 428.88, L_straight= 420.50, slack=  8.38, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.70, L= 428.91, L_straight= 420.56, slack=  8.36, T_bat= 14.40, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.80, L= 428.95, L_straight= 420.61, slack=  8.34, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.67, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 45.90, L= 428.99, L_straight= 420.66, slack=  8.33, T_bat= 14.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.00, L= 429.04, L_straight= 420.71, slack=  8.32, T_bat= 14.25, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.76, ret=  0.47, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.10, L= 429.08, L_straight= 420.77, slack=  8.32, T_bat= 14.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.20, L= 429.13, L_straight= 420.82, slack=  8.32, T_bat= 14.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.53, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.30, L= 429.19, L_straight= 420.87, slack=  8.32, T_bat= 13.95, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.40, L= 429.24, L_straight= 420.92, slack=  8.32, T_bat= 14.11, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.50, L= 429.30, L_straight= 420.98, slack=  8.33, T_bat= 14.00, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.60, L= 429.36, L_straight= 421.03, slack=  8.34, T_bat= 14.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.70, L= 429.43, L_straight= 421.08, slack=  8.35, T_bat= 14.11, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.80, L= 429.49, L_straight= 421.13, slack=  8.36, T_bat= 14.14, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 46.90, L= 429.56, L_straight= 421.19, slack=  8.37, T_bat= 14.25, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 47.00, L= 429.63, L_straight= 421.24, slack=  8.39, T_bat= 14.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 47.10, L= 429.70, L_straight= 421.29, slack=  8.41, T_bat= 14.20, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 47.20, L= 429.77, L_straight= 421.34, slack=  8.43, T_bat= 14.23, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.73, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 47.30, L= 429.84, L_straight= 421.39, slack=  8.45, T_bat= 14.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.72, exp=PILOT_DESC_ACC
IC_L_7: t= 47.40, L= 429.91, L_straight= 421.45, slack=  8.47, T_bat= 14.15, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.46, ret=  0.69, exp=PILOT_DESC_ACC
IC_L_7: t= 47.50, L= 429.98, L_straight= 421.50, slack=  8.48, T_bat= 14.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.66, exp=PILOT_DESC_ACC
IC_L_7: t= 47.60, L= 430.05, L_straight= 421.55, slack=  8.50, T_bat= 13.99, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.28, ret=  0.62, exp=PILOT_DESC_ACC
IC_L_7: t= 47.70, L= 430.11, L_straight= 421.60, slack=  8.51, T_bat= 14.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.58, exp=PILOT_DESC_ACC
IC_L_7: t= 47.80, L= 430.17, L_straight= 421.66, slack=  8.51, T_bat= 14.25, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 47.90, L= 430.22, L_straight= 421.71, slack=  8.51, T_bat= 14.34, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 48.00, L= 430.27, L_straight= 421.76, slack=  8.51, T_bat= 14.39, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.47, exp=PILOT_DESC_ACC
IC_L_7: t= 48.10, L= 430.32, L_straight= 421.81, slack=  8.51, T_bat= 14.35, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 48.20, L= 430.36, L_straight= 421.87, slack=  8.50, T_bat= 14.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 48.30, L= 430.40, L_straight= 421.92, slack=  8.48, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 48.40, L= 430.44, L_straight= 421.97, slack=  8.47, T_bat= 14.17, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.35, exp=PILOT_DESC_ACC
IC_L_7: t= 48.50, L= 430.48, L_straight= 422.02, slack=  8.45, T_bat= 13.92, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 48.60, L= 430.51, L_straight= 422.08, slack=  8.43, T_bat= 14.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 48.70, L= 430.54, L_straight= 422.13, slack=  8.41, T_bat= 14.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 48.80, L= 430.57, L_straight= 422.18, slack=  8.39, T_bat= 14.23, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 48.90, L= 430.61, L_straight= 422.23, slack=  8.38, T_bat= 14.20, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.66, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.00, L= 430.65, L_straight= 422.29, slack=  8.36, T_bat= 14.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.43, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.10, L= 430.69, L_straight= 422.34, slack=  8.35, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.76, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.20, L= 430.74, L_straight= 422.39, slack=  8.35, T_bat= 14.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.30, L= 430.79, L_straight= 422.44, slack=  8.34, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.52, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.40, L= 430.84, L_straight= 422.50, slack=  8.34, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.55, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.50, L= 430.90, L_straight= 422.55, slack=  8.35, T_bat= 14.08, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.58, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.60, L= 430.95, L_straight= 422.60, slack=  8.35, T_bat= 14.11, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.60, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.70, L= 431.01, L_straight= 422.65, slack=  8.36, T_bat= 14.08, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.80, L= 431.08, L_straight= 422.71, slack=  8.37, T_bat= 14.05, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 49.90, L= 431.14, L_straight= 422.76, slack=  8.38, T_bat= 14.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 50.00, L= 431.21, L_straight= 422.81, slack=  8.40, T_bat= 14.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 50.10, L= 431.28, L_straight= 422.86, slack=  8.41, T_bat= 14.12, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 50.20, L= 431.35, L_straight= 422.92, slack=  8.43, T_bat= 14.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 50.30, L= 431.42, L_straight= 422.97, slack=  8.45, T_bat= 14.37, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.73, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 50.40, L= 431.49, L_straight= 423.02, slack=  8.47, T_bat= 14.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.71, exp=PILOT_DESC_ACC
IC_L_7: t= 50.50, L= 431.56, L_straight= 423.07, slack=  8.49, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.46, ret=  0.69, exp=PILOT_DESC_ACC
IC_L_7: t= 50.60, L= 431.63, L_straight= 423.13, slack=  8.50, T_bat= 14.12, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.66, exp=PILOT_DESC_ACC
IC_L_7: t= 50.70, L= 431.70, L_straight= 423.18, slack=  8.52, T_bat= 14.01, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.28, ret=  0.62, exp=PILOT_DESC_ACC
IC_L_7: t= 50.80, L= 431.76, L_straight= 423.23, slack=  8.53, T_bat= 14.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.58, exp=PILOT_DESC_ACC
IC_L_7: t= 50.90, L= 431.82, L_straight= 423.28, slack=  8.53, T_bat= 14.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 51.00, L= 431.87, L_straight= 423.34, slack=  8.53, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 51.10, L= 431.92, L_straight= 423.39, slack=  8.53, T_bat= 14.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.47, exp=PILOT_DESC_ACC
IC_L_7: t= 51.20, L= 431.97, L_straight= 423.44, slack=  8.52, T_bat= 14.40, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 51.30, L= 432.01, L_straight= 423.49, slack=  8.52, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 51.40, L= 432.05, L_straight= 423.55, slack=  8.50, T_bat= 14.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 51.50, L= 432.09, L_straight= 423.60, slack=  8.49, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.35, exp=PILOT_DESC_ACC
IC_L_7: t= 51.60, L= 432.12, L_straight= 423.65, slack=  8.47, T_bat= 14.37, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 51.70, L= 432.16, L_straight= 423.70, slack=  8.45, T_bat= 14.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 51.80, L= 432.19, L_straight= 423.76, slack=  8.43, T_bat= 14.36, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 51.90, L= 432.23, L_straight= 423.81, slack=  8.42, T_bat= 14.34, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.67, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.00, L= 432.27, L_straight= 423.86, slack=  8.41, T_bat= 14.52, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.10, L= 432.32, L_straight= 423.91, slack=  8.40, T_bat= 14.52, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.76, ret=  0.47, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.20, L= 432.36, L_straight= 423.97, slack=  8.40, T_bat= 14.31, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.30, L= 432.41, L_straight= 424.02, slack=  8.39, T_bat= 14.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.53, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.40, L= 432.47, L_straight= 424.07, slack=  8.39, T_bat= 14.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.50, L= 432.52, L_straight= 424.12, slack=  8.40, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.60, L= 432.58, L_straight= 424.18, slack=  8.40, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.70, L= 432.64, L_straight= 424.23, slack=  8.41, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.80, L= 432.71, L_straight= 424.28, slack=  8.42, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 52.90, L= 432.77, L_straight= 424.33, slack=  8.44, T_bat= 14.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 53.00, L= 432.84, L_straight= 424.39, slack=  8.45, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 53.10, L= 432.91, L_straight= 424.44, slack=  8.47, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 53.20, L= 432.98, L_straight= 424.49, slack=  8.49, T_bat= 14.39, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 53.30, L= 433.05, L_straight= 424.54, slack=  8.51, T_bat= 14.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.71, exp=PILOT_DESC_ACC
IC_L_7: t= 53.40, L= 433.12, L_straight= 424.60, slack=  8.52, T_bat= 14.55, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.46, ret=  0.68, exp=PILOT_DESC_ACC
IC_L_7: t= 53.50, L= 433.19, L_straight= 424.65, slack=  8.54, T_bat= 14.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.65, exp=PILOT_DESC_ACC
IC_L_7: t= 53.60, L= 433.25, L_straight= 424.70, slack=  8.55, T_bat= 14.43, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.28, ret=  0.61, exp=PILOT_DESC_ACC
IC_L_7: t= 53.70, L= 433.32, L_straight= 424.75, slack=  8.56, T_bat= 14.44, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.57, exp=PILOT_DESC_ACC
IC_L_7: t= 53.80, L= 433.37, L_straight= 424.81, slack=  8.57, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 53.90, L= 433.43, L_straight= 424.86, slack=  8.57, T_bat= 14.35, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 54.00, L= 433.48, L_straight= 424.91, slack=  8.56, T_bat= 14.44, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 54.10, L= 433.52, L_straight= 424.96, slack=  8.56, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 54.20, L= 433.57, L_straight= 425.02, slack=  8.55, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 54.30, L= 433.61, L_straight= 425.07, slack=  8.54, T_bat= 14.27, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 54.40, L= 433.64, L_straight= 425.12, slack=  8.52, T_bat= 14.36, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 54.50, L= 433.68, L_straight= 425.17, slack=  8.50, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 54.60, L= 433.71, L_straight= 425.23, slack=  8.48, T_bat= 14.35, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 54.70, L= 433.75, L_straight= 425.28, slack=  8.47, T_bat= 14.43, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 54.80, L= 433.79, L_straight= 425.33, slack=  8.45, T_bat= 14.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.67, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 54.90, L= 433.83, L_straight= 425.39, slack=  8.44, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
